TITLE = "Example : Job-27"
VARIABLES="NODE_ID"       "U1"           "U2"           "U3"          "E11"          "E22"          "E33"          "E12"          "E13"          "E23"          "S11"          "S22"          "S33"          "S12"          "S13"          "S23"
             88  -1.131669E-16  -1.012360E-02  -6.056309E-17  -1.718894E-17   5.078810E-18   4.744087E-18  -1.857776E-05   5.793705E-19  -2.781897E-18  -3.639311E-12  -7.016610E-14  -1.239009E-13  -1.500511E+00   4.685141E-14  -2.246906E-13
             89   6.901375E-03  -1.048988E-02  -2.135799E-16   9.839100E-04  -2.942172E-04  -2.941770E-04  -1.101644E-05   1.101143E-19  -1.236647E-17   2.068576E+02   3.908651E-01   3.973691E-01  -8.897893E-01   8.548717E-15  -9.987011E-13
             90   1.382386E-02  -1.159469E-02  -3.615801E-16   1.944576E-03  -4.419234E-04  -5.854393E-04  -5.607451E-06   2.846031E-19  -3.052199E-17   4.252478E+02   3.973632E+01   1.655298E+01  -4.529095E-01   2.242651E-14  -2.465292E-12
             91  -1.384707E-02  -1.123844E-02  -1.463598E-03  -1.937090E-03   4.369728E-04   5.861738E-04  -6.172307E-07   6.361945E-07  -6.195864E-07  -4.236422E+02  -4.013980E+01  -1.603810E+01  -4.985325E-02   5.138494E-02  -5.004352E-02
             92  -6.927630E-03  -1.014601E-02  -7.354424E-04  -9.732436E-04   2.909778E-04   2.906497E-04  -2.689798E-06   4.931201E-06   4.447094E-06  -2.046621E+02  -4.417049E-01  -4.947080E-01  -2.172529E-01   3.982893E-01   3.591883E-01
             93  -1.240916E-16  -9.783551E-03  -7.286251E-17  -1.550522E-17   4.570590E-18   4.823441E-18  -6.168972E-06   7.206337E-06  -1.696515E-18  -3.248068E-12   4.440892E-15   4.263256E-14  -4.982631E-01   5.820503E-01  -1.370104E-13
             94   6.927630E-03  -1.014601E-02   7.354424E-04   9.732436E-04  -2.909778E-04  -2.906497E-04  -2.689798E-06   4.931201E-06  -4.447094E-06   2.046621E+02   4.417049E-01   4.947080E-01  -2.172529E-01   3.982893E-01  -3.591883E-01
             95   1.384707E-02  -1.123844E-02   1.463598E-03   1.937090E-03  -4.369728E-04  -5.861738E-04  -6.172307E-07   6.361945E-07   6.195864E-07   4.236422E+02   4.013980E+01   1.603810E+01  -4.985325E-02   5.138494E-02   5.004352E-02
             96  -1.390855E-02  -1.014474E-02  -2.930869E-03  -1.902864E-03   4.276580E-04   5.869083E-04   9.380227E-06   7.678316E-05  -5.284301E-06  -4.150065E+02  -3.853752E+01  -1.281247E+01   7.576337E-01   6.201717E+00  -4.268089E-01
             97  -6.974832E-03  -9.075590E-03  -1.453248E-03  -9.443553E-04   2.839915E-04   2.871224E-04   1.639556E-05   7.900335E-05   2.975691E-06  -1.977694E+02   6.559079E-01   1.161661E+00   1.324257E+00   6.381040E+00   2.403443E-01
